time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
385.0,snapshot,,,,0,1,1,1,air=3 pad=1
386.0,snapshot,,,,0,1,1,1,air=3 pad=1
387.0,snapshot,,,,0,1,1,1,air=3 pad=1
388.0,snapshot,,,,0,1,1,1,air=3 pad=1
389.0,snapshot,,,,0,1,1,1,air=3 pad=1
390.0,snapshot,,,,0,1,1,1,air=3 pad=1
391.0,snapshot,,,,50,1,1,1,air=3 pad=0
392.0,snapshot,,,,43,1,1,1,air=4 pad=0
393.0,snapshot,,,,37,1,1,1,air=4 pad=0
394.0,snapshot,,,,24,1,1,1,air=4 pad=0
395.0,snapshot,,,,13,1,1,1,air=4 pad=0
396.0,snapshot,,,,5,1,1,1,air=4 pad=1
397.0,snapshot,,,,0,1,1,1,air=4 pad=1
398.0,snapshot,,,,0,1,1,1,air=4 pad=1
399.0,snapshot,,,,0,1,1,1,air=4 pad=1
400.0,snapshot,,,,0,1,1,1,air=4 pad=1
401.0,snapshot,,,,0,1,1,1,air=4 pad=1
402.0,snapshot,,,,0,1,1,1,air=4 pad=1
403.0,snapshot,,,,33,1,1,1,air=3 pad=0
404.0,snapshot,,,,26,1,1,1,air=3 pad=0
405.0,snapshot,,,,20,1,1,1,air=3 pad=0
406.0,snapshot,,,,13,1,1,1,air=3 pad=1
407.0,snapshot,,,,5,1,1,1,air=3 pad=1
408.0,snapshot,,,,0,1,1,1,air=3 pad=1
409.0,snapshot,,,,0,1,1,1,air=3 pad=1
410.0,snapshot,,,,0,1,1,1,air=3 pad=1
411.0,snapshot,,,,0,1,1,1,air=3 pad=1
412.0,snapshot,,,,0,1,1,1,air=3 pad=1
413.0,snapshot,,,,26,1,1,1,air=2 pad=0
414.0,snapshot,,,,18,1,1,1,air=2 pad=0
415.0,snapshot,,,,6,1,1,1,air=2 pad=0
416.0,snapshot,,,,0,1,1,1,air=2 pad=1
417.0,snapshot,,,,0,1,1,1,air=2 pad=1
418.0,snapshot,,,,0,1,1,1,air=2 pad=1
419.0,snapshot,,,,0,1,1,1,air=2 pad=1
420.0,snapshot,,,,0,1,1,1,air=2 pad=1
421.0,snapshot,,,,0,1,1,1,air=2 pad=1
422.0,snapshot,,,,0,1,1,1,air=2 pad=1
423.0,snapshot,,,,22,1,1,1,air=1 pad=0
424.0,snapshot,,,,17,1,1,1,air=1 pad=0
425.0,snapshot,,,,13,1,1,1,air=1 pad=1
426.0,snapshot,,,,0,1,1,1,air=1 pad=1
427.0,snapshot,,,,0,1,1,1,air=1 pad=1
428.0,snapshot,,,,0,1,1,1,air=1 pad=1
429.0,snapshot,,,,0,1,1,1,air=1 pad=1
430.0,snapshot,,,,0,1,1,1,air=1 pad=1
431.0,snapshot,,,,0,1,1,1,air=1 pad=1
432.0,snapshot,,,,37,1,1,1,air=0 pad=0
433.0,snapshot,,,,30,1,1,1,air=1 pad=0
434.0,snapshot,,,,23,1,1,1,air=1 pad=1
435.0,snapshot,,,,12,1,1,1,air=2 pad=1
436.0,snapshot,,,,4,1,1,1,air=2 pad=1
437.0,snapshot,,,,0,1,1,1,air=2 pad=1
438.0,snapshot,,,,0,1,1,1,air=2 pad=1
439.0,snapshot,,,,0,1,1,1,air=2 pad=1
440.0,snapshot,,,,0,1,1,1,air=2 pad=1
441.0,snapshot,,,,30,1,1,1,air=1 pad=0
442.0,snapshot,,,,23,1,1,1,air=1 pad=0
443.0,snapshot,,,,18,1,1,1,air=1 pad=0
444.0,snapshot,,,,10,1,1,1,air=1 pad=0
445.0,snapshot,,,,0,1,1,1,air=1 pad=0
446.0,snapshot,,,,0,1,1,1,air=1 pad=0
447.0,snapshot,,,,0,1,1,1,air=1 pad=1
448.0,snapshot,,,,0,1,1,1,air=1 pad=1
449.0,snapshot,,,,0,1,1,1,air=1 pad=1
450.0,snapshot,,,,0,1,1,1,air=1 pad=1
451.0,snapshot,,,,0,1,1,1,air=2 pad=1
452.0,snapshot,,,,0,1,1,1,air=2 pad=1
453.0,snapshot,,,,0,1,1,1,air=2 pad=1
454.0,snapshot,,,,50,1,1,1,air=1 pad=0
455.0,snapshot,,,,43,1,1,1,air=1 pad=0
456.0,snapshot,,,,38,1,0,0,air=1 pad=0
457.0,snapshot,,,,38,1,0,0,air=1 pad=1
458.0,snapshot,,,,38,1,0,0,air=1 pad=1
459.0,snapshot,,,,38,1,0,0,air=1 pad=1
460.0,snapshot,,,,38,1,0,0,air=2 pad=1
461.0,snapshot,,,,38,1,0,0,air=2 pad=1
462.0,snapshot,,,,38,1,0,0,air=2 pad=1
463.0,snapshot,,,,38,1,0,0,air=2 pad=1
464.0,snapshot,,,,66,1,0,0,air=1 pad=0
465.0,snapshot,,,,63,1,1,1,air=1 pad=0
466.0,snapshot,,,,58,1,1,1,air=1 pad=0
467.0,snapshot,,,,52,1,1,1,air=1 pad=0
468.0,snapshot,,,,44,1,1,1,air=1 pad=0
469.0,snapshot,,,,35,1,1,1,air=1 pad=1
470.0,snapshot,,,,30,1,1,1,air=1 pad=1
471.0,snapshot,,,,25,1,1,1,air=1 pad=1
472.0,snapshot,,,,20,1,1,1,air=1 pad=1
473.0,snapshot,,,,12,1,1,1,air=1 pad=1
474.0,snapshot,,,,6,1,1,1,air=1 pad=1
475.0,snapshot,,,,0,1,1,1,air=1 pad=1
